,Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_CustN,Ad_Res_Total,Ad_Res_Ind_Total,Pur_Total
3263,1,45.0,1,1,1,1,25.0,25.0,25.0,25.0,24,24,10,20,18,4,8,7,N,0,57.0,M,U,44284.5,Others,48,19,27.0
3264,0,14.56,5,6,4,5,8.0,8.0,7.5,7.5,17,41,13,32,35,6,15,14,A,1,27.0,F,H,52177.0,A,80,35,19.0
3265,0,14.56,3,9,2,8,22.0,20.0,14.11,19.0,18,111,13,34,65,6,16,27,S,1,46.0,F,H,52177.0,S,112,49,34.0
3266,0,14.56,2,9,1,4,18.0,16.0,11.56,18.0,23,121,11,28,63,5,12,26,A,0,55.0,F,U,51432.0,A,102,43,29.0
3267,1,20.0,2,3,1,1,15.0,15.0,15.0,25.0,18,28,13,25,23,6,12,10,A,0,33.0,M,H,58169.0,A,61,28,20.0
3268,1,14.0,5,11,4,6,11.0,9.8,7.55,9.75,20,52,12,34,47,6,17,19,S,1,31.0,M,U,44284.5,S,93,42,27.0
3269,1,7.0,8,34,5,13,7.0,5.63,5.6,5.4,5,158,29,47,88,10,19,31,S,1,52.0,F,U,44284.5,S,164,60,49.0
3270,0,14.56,2,10,0,5,15.0,12.5,9.0,13.582127875507437,18,126,12,31,68,5,5,30,A,0,76.0,M,H,51625.0,A,111,40,27.0
3271,1,18.0,3,12,2,8,20.0,14.0,10.92,16.0,17,123,8,20,47,4,10,15,A,1,68.0,F,H,51625.0,A,75,29,35.0
3272,1,12.0,2,5,0,2,15.0,12.5,8.6,13.582127875507437,18,69,11,29,48,5,5,17,A,0,75.0,F,H,49016.0,A,88,27,22.0
3273,1,3.0,9,43,8,26,9.0,3.22,2.67,2.5,18,128,10,31,77,5,16,32,S,1,73.0,M,U,40063.0,S,118,53,61.0
3274,0,14.56,2,27,0,11,12.0,11.0,9.52,13.582127875507437,18,126,13,32,80,5,5,31,A,1,52.0,F,U,44284.5,A,125,41,41.0
3275,0,14.56,7,13,4,10,10.0,10.0,9.23,10.0,16,81,15,36,61,6,17,24,S,1,84.0,M,H,96171.0,S,112,47,30.0
3276,1,10.0,3,11,0,4,10.0,11.0,8.45,13.582127875507437,17,116,12,33,66,5,5,29,A,0,61.0,M,H,59577.0,A,111,39,24.0
3277,0,14.56,2,6,1,3,50.0,35.0,20.0,50.0,15,71,12,30,55,5,13,20,A,0,52.0,M,H,64945.0,A,97,38,58.0
3278,0,14.56,2,2,2,2,15.0,14.0,14.0,14.0,24,33,9,26,24,4,11,10,A,0,28.0,F,U,44284.5,A,59,25,19.0
3279,1,10.0,8,28,5,17,5.0,7.5,6.5,9.0,16,120,14,34,75,6,17,33,S,1,72.0,F,H,68333.0,S,123,56,41.0
3280,0,14.56,3,3,2,2,20.0,16.67,16.67,15.0,21,33,12,29,29,6,14,12,A,0,57.0,M,H,68333.0,A,70,32,26.0
3281,0,14.56,7,22,4,11,16.0,16.0,13.14,15.5,24,99,31,53,96,6,17,27,A,1,81.0,M,U,69286.0,A,180,50,45.0
3282,1,10.0,4,10,3,5,10.0,9.25,8.5,8.67,22,68,12,32,53,6,15,20,A,0,59.0,F,H,65904.0,A,97,41,24.0
3283,1,5.0,3,13,1,7,5.0,5.0,5.92,5.0,15,123,12,30,68,5,13,28,A,0,77.0,F,H,43281.0,A,110,46,21.0
3284,0,14.56,3,3,2,2,7.0,9.0,9.0,10.0,18,24,14,24,24,6,11,9,N,0,52.0,M,U,56581.0,Others,62,26,13.0
3285,0,14.56,1,7,0,3,20.0,20.0,10.86,13.582127875507437,18,90,13,28,52,4,4,19,A,0,43.0,F,U,44282.0,A,93,27,28.0
3286,0,14.56,2,4,2,4,20.0,20.0,15.0,20.0,24,53,7,23,34,4,12,15,A,0,52.0,F,U,44284.5,A,64,31,26.0
3287,0,14.56,0,13,0,6,0.0,0.0,33.08,13.582127875507437,4,128,42,42,122,5,5,29,A,1,74.0,F,H,55105.0,A,206,39,13.0
3288,1,15.0,3,11,2,7,15.0,13.67,9.73,14.0,20,119,13,32,61,6,15,27,A,1,70.0,F,U,44284.5,A,106,48,29.0
3289,0,14.56,1,1,1,1,21.0,21.0,21.0,21.0,19,19,11,15,13,5,7,6,F,0,47.0,M,U,45775.0,Others,39,18,23.0
3290,0,14.56,2,16,0,9,10.0,11.0,9.94,13.582127875507437,18,105,12,31,70,5,5,26,A,1,81.0,F,U,55640.0,A,113,36,28.0
3291,0,14.56,4,5,3,4,10.0,6.75,7.4,7.33,18,33,13,29,29,6,14,12,S,1,67.0,F,U,54626.0,S,71,32,19.0
3292,0,14.56,1,9,1,7,20.0,20.0,12.56,20.0,17,93,13,31,61,6,15,23,A,1,75.0,M,U,44284.5,A,105,44,30.0
3293,0,14.56,4,5,4,4,6.0,8.0,7.6,8.0,15,29,14,25,26,6,12,10,A,1,52.0,M,U,80329.0,A,65,28,15.0
3294,0,14.56,4,15,2,8,10.0,18.75,14.73,20.0,20,104,13,35,75,6,17,31,S,1,52.0,F,U,64438.0,S,123,54,29.0
3295,0,14.56,4,8,3,6,20.0,20.0,16.88,20.0,21,113,13,34,61,6,17,28,A,0,55.0,M,H,64438.0,A,108,51,32.0
3296,1,5.0,5,19,5,16,7.0,5.4,4.59,5.4,17,127,12,30,72,5,12,28,S,1,44.0,F,H,36031.0,S,114,45,31.0
3297,0,14.56,3,12,0,4,15.0,11.0,6.0,13.582127875507437,19,90,13,33,59,6,6,24,S,1,72.0,F,U,50165.0,S,105,36,30.0
3298,0,14.56,4,15,4,12,15.0,12.75,7.07,12.75,17,104,13,31,63,6,15,27,S,1,52.0,F,H,50165.0,S,107,48,34.0
3299,0,14.56,4,6,2,3,5.0,8.75,7.5,12.5,15,51,13,33,43,6,15,18,S,1,52.0,F,U,44284.5,S,89,39,15.0
3300,1,42.0,4,7,2,4,40.0,35.5,30.29,37.5,16,61,15,37,54,6,17,21,A,0,87.0,M,H,76519.0,A,106,44,51.0
3301,1,5.0,2,14,1,6,5.0,6.0,5.07,7.0,15,76,11,29,54,5,13,21,A,1,52.0,F,U,44284.5,A,94,39,21.0
3302,1,10.0,4,12,2,5,10.0,6.0,5.25,5.0,18,80,12,34,56,6,17,23,A,1,59.0,M,H,41161.0,A,102,46,26.0
3303,0,14.56,4,27,2,9,5.0,7.0,5.22,6.0,4,113,42,59,105,7,15,28,S,1,84.0,F,U,41161.0,S,206,50,36.0
3304,1,5.0,4,21,1,11,7.0,6.75,4.43,10.0,18,129,12,32,76,6,16,33,S,1,87.0,F,H,46098.0,S,120,55,32.0
3305,0,14.56,2,10,1,6,20.0,35.0,25.3,50.0,15,88,12,32,64,5,15,25,A,1,84.0,M,H,46098.0,A,108,45,32.0
3306,0,14.56,1,1,1,1,15.0,15.0,15.0,15.0,15,15,7,9,9,2,3,3,E,0,30.0,F,U,59113.0,Others,25,8,17.0
3307,0,14.56,1,1,0,0,15.0,15.0,15.0,13.582127875507437,19,19,10,14,12,4,4,4,F,0,52.0,F,U,44284.5,Others,36,12,17.0
3308,1,5.0,2,21,1,14,12.0,11.0,6.24,10.0,18,127,10,27,71,3,9,26,A,1,37.0,M,H,60348.0,A,108,38,35.0
3309,0,14.56,2,3,1,2,15.0,15.0,13.33,15.0,19,45,11,30,34,4,12,13,A,0,33.0,M,H,60348.0,A,75,29,20.0
3310,0,14.56,4,6,1,2,10.0,6.0,5.5,4.0,18,40,12,31,31,6,15,14,S,1,65.0,M,H,67408.0,S,74,35,20.0
3311,0,14.56,3,3,3,3,25.0,11.67,11.67,11.67,18,29,13,26,23,6,12,10,A,1,71.0,M,H,67408.0,A,62,28,31.0
3312,0,14.56,3,3,3,3,13.0,11.67,11.67,11.67,16,24,14,25,23,6,11,9,N,1,66.0,M,H,67408.0,Others,62,26,19.0
3313,1,15.0,2,5,1,2,15.0,15.0,8.6,15.0,21,57,12,29,40,6,14,17,A,0,56.0,F,H,67408.0,A,81,37,22.0
3314,0,14.56,3,10,1,3,6.0,17.0,13.7,18.0,19,62,13,34,53,6,17,21,S,1,52.0,F,U,44284.5,S,100,44,19.0
3315,0,14.56,1,3,1,2,25.0,25.0,15.67,25.0,17,44,13,31,35,6,14,14,A,0,47.0,M,U,44284.5,A,79,34,29.0
3316,0,14.56,2,14,2,10,15.0,25.0,17.71,25.0,18,101,13,35,74,6,17,30,S,1,72.0,M,H,65650.0,S,122,53,31.0
3317,1,21.0,2,3,1,1,15.0,15.5,13.67,16.0,16,31,12,26,24,6,12,10,A,0,61.0,F,H,65650.0,A,62,28,20.0
3318,1,25.0,3,3,2,2,20.0,10.0,10.0,5.0,18,36,12,31,29,6,14,12,A,0,37.0,F,H,65650.0,A,72,32,26.0
3319,1,11.0,10,33,6,16,12.0,13.6,11.33,14.5,5,131,29,48,105,11,22,40,S,1,86.0,M,U,65650.0,S,182,73,55.0
3320,1,10.0,3,31,1,11,10.0,10.0,9.52,10.0,4,105,26,41,106,6,13,24,A,1,87.0,M,U,65650.0,A,173,43,44.0
3321,1,20.0,2,3,1,2,20.0,15.0,11.67,10.0,18,38,14,32,32,6,15,14,A,0,35.0,M,H,68536.0,A,78,35,25.0
3322,1,20.0,6,7,4,5,12.0,10.33,9.57,10.5,17,41,7,22,26,4,12,11,A,1,81.0,M,H,68536.0,A,55,27,25.0
3323,0,14.56,4,12,2,5,10.0,10.0,8.92,10.0,15,81,12,33,61,5,15,23,A,1,47.0,M,H,48333.0,A,106,43,26.0
3324,1,16.0,7,36,4,19,12.0,10.71,10.33,11.25,16,130,29,47,97,6,15,34,S,1,72.0,F,H,48333.0,S,173,55,55.0
3325,0,14.56,2,7,1,6,25.0,25.0,15.71,25.0,18,102,8,29,56,4,15,26,A,0,47.0,F,H,55513.0,A,93,45,34.0
3326,0,14.56,2,4,1,3,25.0,22.5,17.75,25.0,17,52,14,29,38,6,12,15,A,0,66.0,M,H,55513.0,A,81,33,31.0
3327,1,10.0,3,3,2,2,9.0,8.0,8.0,7.0,16,24,13,24,24,6,11,9,N,1,72.0,M,H,55513.0,Others,61,26,15.0
3328,1,10.0,3,14,2,8,10.0,13.33,11.43,10.0,20,128,13,34,68,6,16,30,A,1,59.0,M,H,55513.0,A,115,52,27.0
3329,0,14.56,4,15,1,7,10.0,10.0,9.0,10.0,18,118,14,35,70,6,16,28,S,1,52.0,F,U,44284.5,S,119,50,29.0
3330,0,14.56,2,4,1,2,21.0,18.0,13.0,21.0,22,57,12,32,41,6,15,16,A,0,52.0,M,H,70928.0,A,85,37,27.0
3331,1,20.0,3,14,2,6,20.0,20.0,15.0,20.0,9,125,20,42,80,8,19,34,A,0,59.0,M,H,70928.0,A,142,61,37.0
3332,0,14.56,1,3,1,1,15.0,15.0,9.0,15.0,18,56,10,23,34,4,9,12,A,0,43.0,F,H,79616.0,A,67,25,19.0
3333,1,5.0,1,19,0,6,10.0,5.0,5.53,13.582127875507437,18,128,12,25,69,5,5,27,A,1,41.0,F,U,79616.0,A,106,37,30.0
3334,1,4.0,5,15,2,10,5.0,4.6,4.07,5.0,15,125,12,30,65,5,12,26,S,1,61.0,F,H,82791.0,S,107,43,25.0
3335,0,14.56,3,5,2,4,16.0,15.0,13.4,14.5,26,57,12,31,42,5,15,17,A,0,36.0,M,H,82791.0,A,85,37,24.0
3336,1,5.0,5,9,3,5,12.0,11.4,9.0,10.67,17,53,15,33,55,6,15,16,A,0,63.0,M,H,80946.0,A,103,37,26.0
3337,1,25.0,2,7,1,6,20.0,16.0,9.14,12.0,26,101,10,30,54,5,14,23,A,0,42.0,F,U,44284.5,A,94,42,29.0
3338,1,5.0,6,20,4,10,5.0,5.0,4.4,5.0,15,93,13,31,66,6,16,25,S,1,61.0,M,H,66154.0,S,110,47,31.0
3339,0,14.56,6,8,5,5,7.0,5.33,5.38,5.0,18,33,12,28,28,6,15,13,S,1,51.0,M,H,77415.0,S,68,34,21.0
3340,1,10.0,4,7,1,2,25.0,21.25,17.86,25.0,16,57,15,36,46,6,16,18,A,1,57.0,M,U,44284.5,A,97,40,36.0
3341,1,17.0,2,18,1,10,17.0,16.0,11.67,15.0,26,113,10,31,73,5,15,28,A,1,56.0,M,H,59263.0,A,114,48,37.0
3342,1,20.0,2,5,0,2,18.0,17.0,13.6,13.582127875507437,18,77,13,28,48,6,6,18,A,0,85.0,F,U,62450.0,A,89,30,25.0
3343,0,14.56,2,3,2,3,30.0,25.0,20.0,25.0,23,41,12,31,35,6,15,14,A,0,42.0,F,H,69454.0,A,78,35,35.0
3344,0,14.56,4,9,1,3,11.0,11.5,7.67,15.0,19,77,13,33,52,6,15,21,A,0,65.0,F,U,64000.0,A,98,42,24.0
3345,1,20.0,3,5,3,4,20.0,12.67,10.0,12.67,24,40,12,33,36,6,16,15,A,1,52.0,M,H,57344.0,A,81,37,28.0
3346,0,14.56,4,5,3,3,20.0,20.0,20.0,20.0,21,28,13,26,28,6,13,12,A,0,52.0,M,U,44284.5,A,67,31,29.0
3347,0,14.56,2,3,1,2,40.0,32.5,26.67,25.0,24,42,12,34,35,6,17,16,A,0,50.0,F,U,44284.5,A,81,39,45.0
3348,1,15.0,7,11,5,6,15.0,16.43,12.73,18.0,24,41,12,31,36,6,16,15,S,1,52.0,F,U,44284.5,S,79,37,33.0
3349,0,14.56,3,5,1,1,11.0,11.33,10.4,11.0,22,44,12,30,34,6,14,14,A,0,50.0,F,H,67666.0,A,76,34,19.0
3350,0,14.56,2,11,0,6,12.0,13.5,13.27,13.582127875507437,18,121,11,29,67,4,4,28,A,1,77.0,F,U,44284.5,A,107,36,25.0
3351,1,5.0,1,1,1,1,15.0,15.0,15.0,15.0,26,26,7,20,17,3,9,8,N,0,43.0,F,U,42679.0,Others,44,20,17.0
3352,0,14.56,2,20,2,6,15.0,10.0,6.75,10.0,21,69,12,31,65,6,15,24,A,1,79.0,F,U,87922.0,A,108,45,37.0
3353,1,19.0,2,7,2,3,15.0,17.5,9.0,17.5,24,65,11,30,48,6,15,20,A,0,52.0,F,H,92033.0,A,89,41,24.0
3354,0,14.56,2,2,1,1,40.0,40.0,40.0,40.0,21,28,13,27,26,6,13,11,A,0,33.0,F,H,106850.0,A,66,30,44.0
3355,1,10.0,2,4,1,2,5.0,12.5,12.5,5.0,17,53,10,28,42,4,12,17,A,0,52.0,M,U,44284.5,A,80,33,11.0
3356,0,14.56,4,4,4,4,16.0,12.0,12.0,12.0,16,33,14,29,28,6,13,11,A,1,45.0,F,H,57837.0,A,71,30,24.0
3357,0,14.56,4,5,3,3,15.0,11.0,14.8,9.67,16,29,13,26,24,6,12,10,A,1,47.0,F,H,57837.0,A,63,28,24.0
3358,0,14.56,4,10,3,6,9.0,8.75,7.25,8.33,21,71,12,32,52,6,16,21,A,0,41.0,M,H,52321.0,A,96,43,23.0
3359,0,14.56,3,5,1,1,10.0,13.33,14.0,10.0,20,49,12,32,42,6,15,17,A,0,40.0,F,U,44284.5,A,86,38,18.0
3360,0,14.56,1,3,1,2,25.0,25.0,18.33,25.0,15,45,12,30,34,5,13,14,A,0,57.0,F,H,112629.0,A,76,32,29.0
3361,0,14.56,2,15,2,10,11.0,10.0,6.8,10.0,17,89,12,31,60,5,13,23,A,1,53.0,F,H,60057.0,A,103,41,28.0
3362,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,16,15,4,7,6,F,0,37.0,F,U,24705.0,Others,41,17,22.0
3363,1,5.0,3,10,3,6,36.0,33.0,28.6,33.0,21,77,14,33,63,6,17,25,A,1,75.0,F,U,44284.5,A,110,48,49.0
3364,0,14.56,1,3,0,2,16.0,16.0,10.33,13.582127875507437,25,66,9,22,38,4,4,14,A,0,52.0,M,U,44284.5,A,69,22,20.0
3365,0,14.56,3,8,2,5,15.0,12.33,9.0,11.0,18,88,16,31,57,5,12,21,A,0,75.0,M,H,41677.0,A,104,38,26.0
3366,0,14.56,1,4,1,3,20.0,20.0,8.25,20.0,18,75,10,23,36,4,9,13,A,0,52.0,F,U,38634.0,A,69,26,25.0
3367,0,14.56,6,8,5,7,27.0,21.67,22.5,24.0,17,32,26,42,56,11,19,22,A,1,52.0,M,U,44284.5,A,124,52,41.0
3368,0,14.56,1,2,0,1,20.0,20.0,17.5,13.582127875507437,20,42,10,26,28,4,4,12,A,0,85.0,F,H,29535.0,A,64,20,23.0
3369,1,5.0,6,14,3,6,10.0,8.67,5.79,8.33,18,86,5,19,32,2,8,11,A,0,70.0,F,U,44284.5,A,56,21,30.0
3370,0,14.56,1,11,1,7,30.0,30.0,17.55,30.0,17,104,14,35,70,6,17,28,A,0,44.0,M,H,48968.0,A,119,51,42.0
3371,0,14.56,3,26,1,11,10.0,10.0,7.69,10.0,18,129,12,32,79,5,15,34,A,1,77.0,M,H,61515.0,A,123,54,39.0
3372,1,16.0,8,16,6,10,14.0,13.0,10.13,13.5,16,128,16,35,63,6,16,28,A,1,46.0,M,H,61515.0,A,114,50,38.0
3373,1,3.0,3,17,1,12,3.0,3.67,2.71,5.0,18,130,9,20,56,4,8,23,S,1,81.0,F,H,51881.0,S,85,35,23.0
3374,1,10.0,4,11,3,6,10.0,7.75,6.36,7.0,20,69,12,29,52,6,14,19,S,1,71.0,M,H,51881.0,S,93,39,25.0
3375,1,10.0,6,25,3,9,10.0,10.0,8.4,10.0,19,65,10,29,49,5,15,19,S,1,41.0,F,H,51881.0,S,88,39,41.0
3376,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,21,21,12,19,17,4,7,6,F,0,52.0,M,U,50504.0,Others,48,17,22.0
3377,0,14.56,4,15,1,6,9.0,7.75,6.93,9.0,16,103,14,36,64,6,17,27,A,1,80.0,M,H,50504.0,A,114,50,28.0
3378,1,30.0,2,10,1,3,30.0,27.5,17.7,30.0,8,84,35,53,90,8,16,21,A,0,50.0,M,U,50504.0,A,178,45,42.0
3379,1,10.0,3,11,2,8,10.0,11.67,7.36,12.5,5,77,16,29,45,5,11,14,S,1,50.0,M,U,57822.0,S,90,30,24.0
3380,1,25.0,2,2,2,2,20.0,12.5,12.5,12.5,19,28,11,23,21,4,9,8,A,0,52.0,M,U,44284.5,A,55,21,24.0
3381,0,14.56,3,14,1,9,0.0,13.33,7.79,20.0,15,130,16,35,70,6,15,30,S,1,52.0,F,U,44284.5,S,121,51,17.0
3382,0,14.56,5,16,3,9,5.0,5.0,4.56,4.67,18,87,13,34,62,6,17,25,S,1,73.0,F,U,52491.0,S,109,48,26.0
3383,1,17.0,1,2,0,0,17.0,17.0,16.0,13.582127875507437,25,31,9,22,23,4,4,8,A,0,29.0,F,H,52491.0,A,54,16,20.0
3384,0,14.56,2,5,1,2,15.0,15.0,11.4,15.0,19,77,12,31,44,5,13,17,A,0,54.0,M,U,51072.0,A,87,35,22.0
3385,0,14.56,3,30,2,17,12.0,10.67,5.33,11.0,17,130,13,32,77,6,15,31,S,1,79.0,F,H,48514.0,S,122,52,45.0
3386,0,14.56,2,6,0,2,30.0,23.0,13.0,13.582127875507437,18,104,13,28,54,6,6,21,A,0,76.0,M,H,48514.0,A,95,33,38.0
3387,1,5.0,7,16,5,10,7.0,5.71,4.69,5.4,17,130,13,29,59,6,14,27,A,1,52.0,M,U,69688.0,A,101,47,30.0
3388,1,16.0,5,25,0,8,12.0,10.4,9.68,13.582127875507437,18,124,15,37,83,6,6,33,S,1,59.0,F,U,44284.5,S,135,45,42.0
3389,1,15.0,6,20,3,9,15.0,15.83,14.5,15.0,17,113,14,35,74,6,17,30,S,1,74.0,M,U,44284.5,S,123,53,41.0
3390,0,14.56,3,3,1,1,20.0,15.0,15.0,10.0,26,32,5,22,21,3,12,10,A,0,52.0,M,U,44284.5,A,48,25,26.0
3391,0,14.56,2,3,1,2,15.0,15.0,11.67,15.0,21,45,11,27,30,5,11,11,A,0,45.0,F,H,60252.0,A,68,27,20.0
3392,0,14.56,4,6,2,3,5.0,6.5,6.0,8.0,22,41,12,31,32,6,14,14,A,0,39.0,F,H,60252.0,A,75,34,15.0
3393,1,14.0,2,2,1,1,15.0,14.0,14.0,13.0,18,23,12,24,22,6,12,10,N,0,65.0,M,H,105995.0,Others,58,28,19.0
3394,1,25.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,F,0,87.0,F,H,105995.0,Others,41,18,27.0
3395,0,14.56,4,22,2,15,10.0,8.0,6.18,8.5,17,130,12,32,78,5,15,32,A,1,75.0,M,H,80951.0,A,122,52,36.0
3396,1,15.0,1,7,1,6,18.0,18.0,14.29,18.0,21,93,5,13,37,2,6,16,E,1,43.0,M,H,92980.0,Others,55,24,26.0
3397,1,20.0,2,8,2,4,25.0,22.5,25.13,22.5,18,57,13,34,49,6,17,21,A,0,33.0,F,H,70108.0,A,96,44,35.0
3398,0,14.56,5,19,3,13,16.0,16.6,11.32,16.0,20,129,13,35,76,6,17,33,S,1,73.0,F,H,64121.0,S,124,56,40.0
3399,1,5.0,8,11,5,6,5.0,5.38,5.09,5.6,18,44,12,34,38,6,17,17,A,1,72.0,F,H,72090.0,A,84,40,24.0
3400,0,14.56,3,8,3,4,15.0,11.0,8.25,11.0,16,44,14,34,39,5,15,16,A,1,35.0,M,H,41042.0,A,87,36,26.0
3401,0,14.56,9,19,8,11,16.0,13.11,11.58,12.88,4,65,21,39,72,7,16,22,A,1,17.0,F,U,44284.5,A,132,45,44.0
3402,0,14.56,11,41,3,16,4.0,4.18,3.93,3.67,15,115,11,33,78,5,16,30,S,1,75.0,F,U,48533.0,S,122,51,56.0
3403,1,3.0,11,44,6,23,10.0,7.27,5.34,9.5,17,129,13,32,84,5,14,33,S,1,54.0,F,U,50587.0,S,129,52,65.0
3404,1,10.0,7,14,4,9,10.0,9.57,7.71,9.25,4,104,20,40,61,9,18,24,F,1,81.0,M,U,41958.0,Others,121,51,31.0
3405,0,14.56,4,10,3,7,12.0,12.25,8.7,11.67,24,100,6,19,47,4,12,19,S,1,42.0,F,U,58342.0,S,72,35,26.0
3406,0,14.56,5,7,3,3,12.0,17.0,14.29,15.0,18,36,13,32,31,6,16,14,A,1,83.0,F,U,45833.0,A,76,36,24.0
3407,0,14.56,3,14,1,8,25.0,14.0,12.86,9.0,18,125,15,32,75,6,13,30,S,1,52.0,M,U,44064.0,S,122,49,42.0
3408,0,14.56,4,13,2,6,15.0,14.0,9.08,14.5,23,75,12,33,55,6,16,22,A,1,49.0,M,U,37778.0,A,100,44,32.0
3409,0,14.56,1,3,0,2,15.0,15.0,13.67,13.582127875507437,18,44,11,29,33,5,5,14,A,0,70.0,M,H,45733.0,A,73,24,19.0
3410,1,8.0,5,12,4,9,7.0,5.8,5.92,6.0,6,52,19,36,51,7,15,19,F,1,75.0,M,U,33528.0,Others,106,41,24.0
3411,1,5.0,4,15,3,9,10.0,10.0,7.53,10.0,18,111,13,32,65,6,15,27,A,1,79.0,M,U,45054.0,A,110,48,29.0
3412,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,75.0,F,H,59072.0,Others,43,18,22.0
3413,0,14.56,1,1,1,1,25.0,25.0,25.0,25.0,24,24,9,19,17,4,8,7,N,0,48.0,F,H,28646.0,Others,45,19,27.0
3414,0,14.56,5,6,3,4,25.0,18.0,15.83,16.67,18,41,13,32,35,6,16,15,A,1,59.0,M,U,62442.0,A,80,37,36.0
3415,0,14.56,6,14,4,7,10.0,12.67,10.21,13.25,15,80,15,35,61,6,17,23,S,1,48.0,M,U,44284.5,S,111,46,30.0
3416,0,14.56,4,15,1,10,7.0,6.0,4.47,7.0,16,125,12,30,67,5,12,25,S,1,87.0,M,U,62442.0,S,109,42,26.0
3417,1,25.0,3,5,2,4,15.0,12.33,11.4,13.5,22,45,12,31,36,6,16,16,A,1,62.0,F,U,81514.0,A,79,38,23.0
3418,1,4.0,8,22,6,16,6.0,4.25,3.11,4.17,17,125,12,28,62,6,16,29,S,1,86.0,F,U,44284.5,S,102,51,36.0
3419,1,11.0,5,5,4,4,9.0,7.8,7.8,7.5,18,32,12,27,26,6,13,11,S,1,39.0,F,H,53377.0,S,65,30,19.0
3420,0,14.56,3,4,2,2,10.0,8.33,7.5,9.0,16,34,13,29,26,6,13,11,A,0,40.0,M,H,63761.0,A,68,30,17.0
3421,0,14.56,1,1,1,1,20.0,20.0,20.0,20.0,17,17,11,16,14,5,7,6,F,0,44.0,M,U,44238.0,Others,41,18,22.0
3422,1,10.0,3,12,1,6,20.0,19.33,11.58,20.0,17,87,8,28,51,4,14,22,A,1,57.0,F,H,55086.0,A,87,40,35.0
3423,0,14.56,4,16,3,8,10.0,22.25,11.19,22.67,8,130,30,51,92,7,18,36,S,1,81.0,M,H,53894.0,S,173,61,30.0
3424,1,10.0,4,20,4,16,10.0,8.25,5.3,8.25,17,124,14,31,71,6,15,30,S,1,52.0,M,U,52102.0,S,116,51,34.0
3425,1,25.0,2,2,1,1,24.0,17.0,17.0,10.0,18,29,12,26,23,6,13,11,A,0,59.0,F,H,56677.0,A,61,30,28.0
3426,1,7.0,8,22,3,7,9.0,7.13,6.59,6.67,17,67,13,33,57,6,16,22,S,1,81.0,F,U,48462.0,S,103,44,39.0
3427,1,12.0,11,29,5,7,15.0,9.64,9.31,9.8,6,89,29,51,90,11,22,33,A,1,81.0,M,U,49487.0,A,170,66,55.0
3428,0,14.56,4,10,1,4,14.0,13.0,8.25,12.0,16,88,14,31,57,6,13,20,S,1,52.0,F,U,44284.5,S,102,39,28.0
3429,1,3.0,8,31,5,16,9.0,7.5,5.29,6.8,18,130,29,49,108,6,17,33,S,1,74.0,F,H,50449.0,S,186,56,48.0
3430,1,3.0,4,31,3,15,5.0,4.0,3.16,4.33,16,130,6,15,50,3,7,19,S,1,60.0,F,H,50449.0,S,71,29,40.0
3431,0,14.56,1,4,0,2,15.0,15.0,8.5,13.582127875507437,26,63,9,27,37,4,4,14,A,0,43.0,F,H,59670.0,A,73,22,20.0
3432,1,14.0,2,21,1,9,14.0,13.0,8.48,14.0,16,101,13,32,72,5,13,25,A,1,46.0,M,H,59670.0,A,117,43,37.0
3433,0,14.56,2,12,0,8,15.0,12.5,5.58,13.582127875507437,16,128,11,28,66,4,4,26,A,1,42.0,M,H,44209.0,A,105,34,29.0
3434,0,14.56,6,24,3,13,4.0,4.33,3.67,4.0,18,121,10,31,70,5,15,30,S,1,42.0,F,H,44375.0,S,111,50,34.0
3435,0,14.56,2,15,1,7,15.0,15.0,6.27,15.0,19,111,13,32,65,6,15,27,S,1,54.0,F,U,47125.0,S,110,48,32.0
3436,1,30.0,6,42,3,16,15.0,17.83,10.55,20.67,4,111,32,53,136,17,27,51,A,1,52.0,F,U,48750.0,A,221,95,63.0
3437,1,15.0,2,7,0,3,21.0,19.0,10.71,13.582127875507437,18,91,7,27,45,4,4,21,A,1,49.0,M,H,52321.0,A,79,29,30.0
3438,1,8.0,5,17,3,9,8.0,8.0,5.47,8.0,16,124,12,26,59,5,12,26,S,1,52.0,M,U,45486.0,S,97,43,30.0
3439,1,9.0,5,22,3,11,5.0,8.6,5.95,10.0,19,119,12,31,69,6,17,33,S,1,53.0,M,H,50638.0,S,112,56,32.0
3440,0,14.56,0,9,0,3,0.0,0.0,13.67,13.582127875507437,5,81,28,28,76,5,5,20,A,1,52.0,F,U,49831.0,A,132,30,9.0
3441,0,14.56,2,2,1,1,20.0,12.5,12.5,5.0,19,29,10,21,21,3,8,7,A,0,83.0,M,U,38934.0,A,52,18,24.0
